,Adipose - Subcutaneous,Adipose - Visceral (Omentum),Adrenal Gland,Artery - Aorta,Artery - Coronary,Artery - Tibial,Bladder,Brain - Amygdala,Brain - Anterior cingulate cortex (BA24),Brain - Caudate (basal ganglia),Brain - Cerebellar Hemisphere,Brain - Cerebellum,Brain - Cortex,Brain - Frontal Cortex (BA9),Brain - Hippocampus,Brain - Hypothalamus,Brain - Nucleus accumbens (basal ganglia),Brain - Putamen (basal ganglia),Brain - Spinal cord (cervical c-1),Brain - Substantia nigra,Breast - Mammary Tissue,Cells - Cultured fibroblasts,Cells - EBV-transformed lymphocytes,Cervix - Ectocervix,Cervix - Endocervix,Colon - Sigmoid,Colon - Transverse,Esophagus - Gastroesophageal Junction,Esophagus - Mucosa,Esophagus - Muscularis,Fallopian Tube,Heart - Atrial Appendage,Heart - Left Ventricle,Kidney - Cortex,Kidney - Medulla,Liver,Lung,Minor Salivary Gland,Muscle - Skeletal,Nerve - Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin - Not Sun Exposed (Suprapubic),Skin - Sun Exposed (Lower leg),Small Intestine - Terminal Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole Blood,Row Mean
NR1H2,6.208673319629471,6.044612692957976,5.7713574089905615,6.974414589805527,6.7865963618908065,7.1689227818529355,6.621465834460144,4.831623936820749,5.344118334521428,5.023477151830433,5.69181329717138,5.734709620225838,5.704595347632403,5.683977106975602,4.797012977836145,5.078097423026661,5.042644337408494,4.901108243014512,5.385085853547684,5.143638309922037,6.172327491657617,5.919697612915336,5.789077126860354,6.547974148320583,6.624247145836196,6.646738698307846,5.878480131138581,6.712870867689905,5.772413554748482,6.7238315664953205,6.646738698307846,5.329123596291566,5.2382136412334175,5.394033895367782,5.828453873930486,4.81326814176608,6.556582689823251,5.649902819893139,6.0539801681876515,6.43895814789755,6.376516134109752,4.294988267691446,5.677790101216656,6.4240822866613385,6.04220656012069,6.14934066928622,5.9342805936400245,6.113950482422504,5.50747752951693,5.731997786643742,6.454998363444033,6.705286790272472,6.297007949274849,6.016362598760893,5.896317501097247
NR1H4,,,4.5163303868259375,-5.158429362604483,-3.965784284662087,,0.09491164702546698,-4.643856189774724,-4.50635266602479,-6.158429362604483,,,-5.321928094887363,-4.921390165303634,-4.321928094887363,-5.058893689053568,,,-5.321928094887363,-5.643856189774724,,-5.573466861883326,,-1.8160371651574052,-2.857259827883918,-3.9434164716336326,2.00611846138338,-5.380821783940931,-4.795859283219775,-5.717856771218502,-4.756330919033138,-2.8468432119385794,,3.351910961103077,3.486070743735669,5.287989350408949,-3.857259827883918,,,-4.035046947099201,3.6870606883398924,0.10701824988212043,0.973794929652606,-2.932361283124637,,,4.424250286084049,-3.41119543298445,-2.9885043611621707,-0.8703872618695304,,-5.107803289534515,-5.795859283219775,,-2.467727117705548
NR2C1,4.1906148602094975,3.71918344048179,3.94251450533924,4.2024177215751815,4.124328135002202,4.100977647724821,4.174725987706133,2.4294820651770084,2.6800992698569166,2.7995018140615953,5.411765185006983,5.253232938538032,3.0938981625855515,3.1130336652998913,2.6895228168483913,2.8956903904636855,2.726831217032493,2.5558161550616396,3.3362833878644325,2.6292400339515503,4.05484847699562,3.559491813205038,3.8037436685052253,4.6293566200796095,4.575312330687437,4.133399125417198,3.6380738371807184,4.484138131201669,3.0114956388378293,4.442943495848728,4.698774108903683,3.1342209397606333,2.8151655140875778,2.8067364916526687,3.1190241031422747,3.1861835863061025,4.442611803689344,3.101986172785737,3.604071323668861,4.78135971352466,4.520107901637548,2.5796628970160076,4.00539998774259,4.062639828286463,3.5722833666504097,3.6357543912777603,3.8904466926799057,4.3197624276692475,2.927137938968504,4.653633311386255,4.804260115634738,4.776893568522074,4.044394119358453,0.8415706373955171,3.680111916286909
NR2C2,4.351204277257994,4.063502942306158,3.535430914871279,4.421559944901823,4.413458688007979,4.6656201640663815,4.561937059622433,2.6854916886845515,3.0798047546352585,3.072620344279807,5.20945336562895,5.216842842837263,3.542258049766918,3.48155728070859,2.7995018140615953,3.107520493591593,3.3978029618624896,2.5923972351979403,3.313826296390398,2.6562675347942895,4.354734239970604,4.37851162325373,4.405311682597445,4.778208576398088,4.901832305785489,4.618238655595454,4.222650022451478,4.502075956045791,3.7366048753142485,4.48155728070859,4.7865963618908065,3.2091413978385916,3.003782112628423,3.2116352533271493,3.8504994137581203,2.8094144442358986,4.752213367865143,4.034303767768035,3.423578170981797,4.783980413683795,5.03342300153745,2.7174296702723395,4.785027362235466,4.471187460386985,4.210232990095849,4.221877081077034,4.53605290024021,4.414135532984451,3.777156666004501,4.434961760187254,5.420549772116318,5.048759311919856,4.471187460386985,2.451013242943973,4.007517088665945
NR2F1,2.561692721398309,5.704871964456353,5.38543103719352,0.05102400302446689,2.259121806057679,1.05866283937856,5.994353436858858,5.125775067609515,5.150965783556497,4.581652530461277,6.297191416565856,6.374170076068501,5.609400390006429,5.589763486984977,4.4822029262959555,4.680886920719692,3.996388746447621,4.078951341394822,3.771885578515366,4.224194663970433,4.4269356196483365,-4.184424571137427,4.824258696603374,6.676662334857967,6.902676586651137,3.812498225333564,2.695102985640479,4.218006150284427,3.326249700837456,4.4276061727819,7.122051447713891,3.476381687567235,-2.2515387669959646,4.403949364232865,4.451870478864323,2.762774013124628,6.015693807105145,0.6699338356689607,-2.727379545337008,6.253422057636538,6.539313931267408,1.926758531986465,4.915042791371977,6.084276910531492,1.1505596765753814,1.060047383669939,3.0906840901092454,3.128458384146928,3.9781956296816516,2.5609594583375994,4.807870078299782,5.835292504380046,5.826421371995807,-4.158429362604483,3.722717933292514
NR2F2,6.661065479806948,5.941106310946432,5.100346961358104,5.779259720372376,7.012345190419828,7.459431618637297,5.7532836164608785,3.909293085823823,2.221877081077034,2.3271124707470854,2.4570689112821773,2.572889668420581,2.2711268267825155,2.222804561045261,2.421694581180292,3.6650516142892147,1.4027221768456046,1.7782085763980877,2.1918784425463613,2.753390597665992,6.04592343960255,0.21785109681113138,5.383185865790308,7.575161033425394,7.569096095262135,5.740927560318628,4.941810579957678,6.433627167084783,3.8953026213333066,6.244887059123535,7.25077213159993,4.568032104771279,3.2907192827709535,4.968551603363945,5.329123596291566,3.4822029262959555,6.050936965225225,4.318316841334983,3.631104282365877,7.678776174123884,8.284477117810422,3.0232553523003034,4.34766565630097,5.7216460784183925,3.9873208659292536,4.546585829008101,4.656496370553495,6.43229133824778,6.05006629830629,4.785550551739256,5.922911406258192,7.4110872267986005,6.255406312843965,-3.237863830098888,4.605651157284723
NR2F6,4.423578170981798,4.602884408718419,4.744430229987922,4.910492832288714,4.854494418154875,4.556429415449573,5.368768349090335,3.5921580021253603,4.119771161952904,3.757556688939453,4.9259994185562235,4.951867504326902,4.547819956577703,4.5229345609434555,3.4982508675278257,4.0298945496633385,3.8369340113210915,3.5397791916984938,2.9992784720825405,3.3868109464722167,4.882153917287012,2.6322682154995127,5.039796407620025,5.034743949324734,5.279657006533684,5.138323004056484,5.568488196784421,4.954196310386875,5.884353706847985,4.9597701552114675,5.1081062236861285,4.320484678017694,4.429281193335658,4.922197848396367,5.058316495590823,5.994013939259718,5.084064264788474,5.284106911228743,4.272769732436511,4.914564523493939,4.536674617569758,4.717265144960065,5.286511557664227,5.516645557780962,5.147103143924099,5.0759604132434015,4.984589350362456,3.9523335663696857,5.39746072605472,4.916476644437717,5.501120634275387,5.2393598502774665,5.199476046442853,0.16349873228287956,4.621597515227612
NR3C1,5.092968509324141,4.722466024471091,2.633431210355632,4.49281457256712,4.583158003874408,5.0307774719925415,4.211012193485511,2.5015665298254945,2.8473956583525037,2.7997090234035515,4.85598969730848,4.602884408718419,3.3084482521278424,3.521050736900963,2.539034702970754,3.003782112628423,2.7561693281392987,2.521302055609183,3.5668151540108965,2.75851638854748,4.710393192170516,5.7880331141212515,5.069745123799029,4.401903471607958,4.2861418728343015,4.038260575175349,3.326249700837456,4.439623137557117,3.5298209465286954,4.51853513898218,4.211012193485511,3.142086629617527,2.393141584492627,2.4208865749755315,3.0298062277042126,3.1512093928848937,4.628773595201645,3.5459683691052923,4.334139178838237,5.106850796450224,3.938285791884053,2.304803055785424,4.305970520984387,3.9845893503624565,4.191404728852764,4.376429311069923,3.727920454563199,3.729008870337863,3.160113447098241,3.242297625319036,4.417515002885087,4.368768349090335,4.449891473010944,3.2735158897021166,3.8128219763320192
NR4A1,7.126188210522101,8.957682486165123,6.606442228131607,8.152538369245269,7.875595783370425,9.035348979755447,7.084276910531492,3.1842802944193824,3.60584986719498,3.6948801927991917,4.149747119504682,4.625270489374693,4.422233000683048,4.02945288578697,3.488000770834068,3.869377924031328,3.420212890610785,3.323370069061269,4.152994605492435,3.132412329865122,7.128252152277391,3.5819537508488177,2.429749850800216,6.985272714253447,6.562929258340634,6.906890595608519,5.888499735514123,6.834154981401319,4.101818134227409,6.25908413335355,8.199672344836364,7.705286790272472,5.143434236784857,5.641835001555368,5.825785627464791,3.9159988517389004,7.611393725845583,5.5049381316496095,6.473299871141315,8.880807948362804,9.658300755672888,3.8806855252611245,8.272396509037485,7.816343705284859,7.011227255423254,6.6865005271832185,5.319401166858324,4.238786859587116,6.077883864438322,5.071247819461442,7.518062975652524,6.649615459063409,6.805421446171756,1.8090027749390865,5.78392759051281
NR5A1,-5.965784284662087,-5.210896782498619,7.759222426384507,-5.158429362604483,-5.058893689053568,-6.380821783940931,-4.380821783940931,-4.321928094887363,-4.158429362604483,-4.351074440546879,-3.41119543298445,-2.8996950942043145,-3.5063526660247897,-3.9885043611621707,-4.573466861883326,-2.5063526660247897,-3.608232280044003,-4.608232280044003,-6.158429362604483,-6.058893689053568,-4.351074440546879,-2.9213901653036336,-6.158429362604483,-3.380821783940931,-4.011587974275212,-4.878321443411748,-4.795859283219775,-5.643856189774724,-4.756330919033138,-5.107803289534515,-3.2515387669959646,-6.158429362604483,-6.50635266602479,-5.210896782498619,-5.878321443411748,-5.107803289534515,-4.083141235300245,-5.265344566520995,-6.50635266602479,-5.107803289534515,6.221877081077034,-5.011587974275212,5.062639828286463,-3.795859283219775,-3.8365012677171206,-3.4900508536956893,-4.293358942690592,7.791814071161826,-4.965784284662087,4.96254902292306,-4.836501267717121,-3.795859283219775,-4.158429362604483,-3.9434164716336326,-3.624391477045695
NR5A2,2.3760124877297413,2.262132439539401,-2.6989977439671855,-1.3327890875191293,0.2974849157105747,-0.7297700927620023,0.6608373676962838,-6.795859283219775,-6.965784284662087,-4.921390165303634,-5.442222328605074,-5.210896782498619,-6.50635266602479,-7.158429362604483,-5.321928094887363,-3.0469210473874924,-5.058893689053568,-4.795859283219775,-2.954557029238833,-5.795859283219775,2.0928839656784843,-4.680382065799838,-4.539519529959989,1.8960780553970644,1.9741621677965997,-0.14082554413356455,2.420347652652907,-0.12343394124827903,-0.8416629728328994,-0.1584293626044829,1.5772475355931508,-1.9268652953697847,-2.2310746644362487,-2.286304185156641,-0.7983661388303496,3.132083247965682,1.256406853794245,-0.8313579644411608,-1.5563933485243853,1.5888045670155504,0.08949815083910263,4.450881315273369,-2.590744853315162,0.8757800630684881,-0.20589610144025206,-0.08773337193355037,2.95865710767711,-4.107803289534515,-0.8809758968577254,-0.6620035364849841,0.42974985080021605,2.2097652659741036,0.6951029856404789,-6.380821783940931,-1.4170960754662176
NRF1,3.6926503700355298,3.244278198578144,2.689299160535892,3.7015490569430707,3.6094003900064293,3.956056652412403,3.886550147324343,2.5494227457466634,2.8147554828098738,2.865720900423239,4.665051614289214,4.490570130446201,3.0763880685128413,3.146655222119465,2.6016965164809576,2.927137938968504,2.9998196518478943,2.5577776713949256,2.7842945780317625,2.588564737401352,3.612352498752662,3.6820113908006937,3.284514133244245,4.315421315945778,4.3788583832700345,3.763411574470007,3.1984941536390834,3.673556423990145,3.1147001724054815,3.588564737401352,4.325530331567558,2.7742072300221383,2.2258918616903407,2.6678921252302343,3.317304068361915,1.8077670617664172,3.781884234541486,3.2544428725985823,3.0310422433585718,4.2539892662307865,4.403608583543695,1.9865929673058969,3.8021932169418253,3.7676547982373463,3.595742339474399,3.7506065048355923,3.5631581304028077,3.964398632203184,2.801779481624711,3.495695162624069,4.106850796450224,4.3458930856874085,3.7834566543602395,2.708849377105179,3.3884436119332
ONECUT1,-5.795859283219775,-6.380821783940931,,,-6.643856189774724,-6.643856189774724,-5.573466861883326,-5.210896782498619,-5.380821783940931,,-4.237863830098888,-3.8996950942043145,-5.058893689053568,-5.965784284662087,-5.058893689053568,-4.442222328605074,-7.643856189774724,,-4.608232280044003,-5.878321443411748,-6.380821783940931,,,-5.321928094887363,,-6.058893689053568,-6.643856189774724,-6.158429362604483,,-5.965784284662087,-5.878321443411748,-5.965784284662087,,,-5.795859283219775,2.44599149091444,,,,-3.9885043611621707,-6.50635266602479,2.4581194811745064,,,,-6.795859283219775,,,-6.643856189774724,2.3589588258323295,-6.265344566520995,,-5.965784284662087,,-5.043989755105913
ONECUT2,-6.158429362604483,-5.878321443411748,-2.608232280044003,-4.836501267717121,-5.643856189774724,-4.921390165303634,-5.058893689053568,-4.680382065799838,-4.210896782498619,1.9956654097361088,0.49569516262406876,0.5607149544744789,-0.641603738043346,-0.6688680777827979,-3.608232280044003,-1.9323612831246366,1.4915965944104481,1.8339020766691634,-4.184424571137427,-4.442222328605074,-5.643856189774724,-5.795859283219775,-4.795859283219775,-5.795859283219775,-4.293358942690592,-6.058893689053568,-4.795859283219775,-4.878321443411748,-6.058893689053568,-5.011587974275212,-5.878321443411748,-5.878321443411748,-6.965784284662087,-4.965784284662087,-3.0709665213541437,2.1612427583425116,-5.965784284662087,-5.107803289534515,-6.380821783940931,-6.380821783940931,-3.2933589426905914,0.5270703355126606,0.765534746362977,-4.210896782498619,-6.380821783940931,-6.265344566520995,-5.158429362604483,-5.965784284662087,-4.573466861883326,-1.123433941248279,-3.41119543298445,-4.50635266602479,-5.795859283219775,-8.965784284662087,-3.944753330749476
OSR2,5.485748821377781,4.049630767724601,3.11619838466359,3.5558161550616396,3.13438524646782,3.452858964713811,4.948600847493355,-4.643856189774724,-5.380821783940931,-3.965784284662087,-4.965784284662087,-4.50635266602479,-4.717856771218502,-4.965784284662087,-4.756330919033138,-4.058893689053568,-3.9885043611621707,-3.6989977439671855,-3.4422223286050744,-4.965784284662087,4.725741156503952,0.888304895208487,2.9330060237191242,7.894817763307944,7.943100847570798,2.747172537035463,2.649385529181516,2.813935070481317,3.0391383939069585,2.2252749298695695,7.9886846867721655,0.8631455429893993,0.13881446890228188,-2.465938397578882,-0.04692104738749257,-3.8996950942043145,1.819259430117637,2.433226548289903,1.1050075247609736,5.784503982929566,6.701826258412055,0.6699338356689607,1.6558097543554524,5.505573400282018,4.565597175854225,4.590961241342599,4.399171093819823,-3.083141235300246,1.1342209397606333,5.526068811667588,2.7572366471499445,7.9901039638575,6.412696857652141,-4.50635266602479,1.2145543790175635
OTX2,,,,,,,,-5.380821783940931,-5.795859283219775,-3.8996950942043145,4.610581958492531,4.569855608330948,,,-3.237863830098888,0.01578299724092746,-3.1844245711374275,-4.132894270497346,-3.3510744405468786,1.5150059164337295,,,,,,,,,,,,,,,,,,,,,,,-2.7466157641999254,,,,,,,-0.5374241119577958,,,,,-1.658111282254242
PAX5,-4.473931188332412,-3.8996950942043145,-6.643856189774724,-6.058893689053568,-5.380821783940931,-7.380821783940931,-4.965784284662087,-4.539519529959989,-4.473931188332412,-6.058893689053568,-5.442222328605074,-5.643856189774724,-5.265344566520995,-4.878321443411748,-5.643856189774724,-3.9434164716336326,-5.965784284662087,-6.965784284662087,-5.058893689053568,-1.5734668618833267,-4.965784284662087,6.400708693037901,-7.643856189774724,-4.608232280044003,-6.058893689053568,-6.965784284662087,-3.023269779322847,-7.380821783940931,-3.7178567712185018,-6.965784284662087,-4.265344566520995,-6.965784284662087,-8.380821783940931,-5.717856771218502,-5.321928094887363,-4.836501267717121,-2.7563309190331373,-4.717856771218502,-6.158429362604483,-6.50635266602479,-6.965784284662087,-6.380821783940931,-1.4819685073978306,-4.411195432984449,-5.965784284662087,-6.643856189774724,2.0310422433585718,4.136683577697236,-4.539519529959989,-0.38835545662633836,-5.50635266602479,-6.265344566520995,-4.184424571137427,-0.21759143507262677,-4.659206458538448
PAX6,-6.643856189774724,-6.058893689053568,-4.184424571137427,-4.158429362604483,-5.643856189774724,-5.158429362604483,,1.5997938521222421,1.7145752388516258,1.76000798683207,5.351204277257994,5.207111961207714,1.808590988139976,1.6116445433736617,0.8519988371124463,-0.040971781056306174,1.246712100531861,1.4276061727818994,0.2785795504584233,-0.1250063610670326,-6.965784284662087,-4.795859283219775,-5.321928094887363,-7.643856189774724,-7.380821783940931,-6.965784284662087,-4.380821783940931,-5.643856189774724,-6.795859283219775,-6.058893689053568,-6.158429362604483,-7.643856189774724,-8.380821783940931,-7.643856189774724,-6.265344566520995,-9.965784284662087,-6.965784284662087,-6.643856189774724,-6.795859283219775,-6.265344566520995,-6.50635266602479,-0.3733272473940066,0.9847716123854251,-6.158429362604483,-4.878321443411748,-4.293358942690592,-2.727379545337008,-7.380821783940931,-3.4900508536956893,-0.10780328953451485,-6.965784284662087,-6.965784284662087,-5.50635266602479,,-3.811681506242146
